,query
206,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.371278762817382 AND ?lng < 11.503543853759765 AND ?lat > 42.410720179916964 AND ?lat < 42.44113102811613) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%2"
207,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.401233673095703 AND ?lng < 11.533498764038086 AND ?lat > 42.417627271319674 AND ?lat < 42.448034769482525) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%"
208,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.404151916503906 AND ?lng < 11.536417007446289 AND ?lat > 42.403241920715494 AND ?lat < 42.43365639547738) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%2"
209,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.39805793762207 AND ?lng < 11.530323028564451 AND ?lat > 42.41033995096165 AND ?lat < 42.44075098356434) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng %"
210,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.396856307983398 AND ?lng < 11.529121398925781 AND ?lat > 42.42275957132365 AND ?lat < 42.45316457996302) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
211,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.400461196899414 AND ?lng < 11.532726287841796 AND ?lat > 42.44746476460659 AND ?lat < 42.4778577860931) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng %"
212,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.398916244506836 AND ?lng < 11.531181335449217 AND ?lat > 42.467475163071235 AND ?lat < 42.497858471216894) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%"
213,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.397113800048828 AND ?lng < 11.529378890991211 AND ?lat > 42.48456758945069 AND ?lat < 42.514942597749304) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%2"
214,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.406469345092771 AND ?lng < 11.538734436035156 AND ?lat > 42.46342294052605 AND ?lat < 42.49380821597905) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
215,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.410503387451171 AND ?lng < 11.542768478393554 AND ?lat > 42.440117570855506 AND ?lat < 42.4705141578479) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
216,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.416168212890625 AND ?lng < 11.548433303833007 AND ?lat > 42.42307636619984 AND ?lat < 42.453481221163614) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%2"
217,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.411275863647461 AND ?lng < 11.543540954589843 AND ?lat > 42.405206634470666 AND ?lat < 42.435620156499795) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%"
218,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.41179084777832 AND ?lng < 11.544055938720703 AND ?lat > 42.421365654852046 AND ?lat < 42.45177133966224) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
219,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.421747207641601 AND ?lng < 11.554012298583984 AND ?lat > 42.43954749394283 AND ?lat < 42.46994435756588) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
220,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.429901123046873 AND ?lng < 11.562166213989257 AND ?lat > 42.46044692255491 AND ?lat < 42.49083364273358) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng "
221,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.42526626586914 AND ?lng < 11.557531356811521 AND ?lat > 42.451961328800955 AND ?lat < 42.482352167911934) AND  !(?lng > 10.20904541015625 AND ?lng < 14.441528320312498 AND ?lat > 42.429538632268276 AND ?lat < 43.395069512861355) AND  !(?lng > 8.865966796875 AND ?lng < 17.3309326171875 AND ?lat > 42.00032514831621 AND ?lat < 43.929549935614595) AND  !(?lng > 9.3988037109375 AND ?lng < 17.86376953125 AND ?lat > 41.545589036668105 AND ?lat < 43.488797600050006) AND  !(?lng > 10.47821044921875 AND ?lng < 14.710693359374998 AND ?lat > 42.02481360781777 AND ?lat < 42.99661231842139) AND  !(?lng > 11.017913818359375 AND ?lng < 13.1341552734375 AND ?lat > 42.26308184299127 AND ?lat < 42.74902911459619) AND  !(?lng > 11.287765502929687 AND ?lng < 12.345886230468748 AND ?lat > 42.381879610913195 AND ?lat < 42.62486513877457) AND  !(?lng%2"
