,query
138,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.986451625823974 AND ?lng < 9.000399112701416 AND ?lat > 39.23943298924807 AND ?lat < 39.24740973587166) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng >%2"
139,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.987932205200195 AND ?lng < 9.001879692077636 AND ?lat > 39.243953257043124 AND ?lat < 39.251929489620586) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng %3"
140,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.986108303070068 AND ?lng < 9.00005578994751 AND ?lat > 39.244003111313845 AND ?lat < 39.2519793382216) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng >%2"
141,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.986709117889404 AND ?lng < 9.000656604766845 AND ?lat > 39.243205438730115 AND ?lat < 39.25118175635309) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng >"
142,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.982417583465576 AND ?lng < 8.996365070343017 AND ?lat > 39.24342147595056 AND ?lat < 39.251397769004924) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng >"
143,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.976860046386718 AND ?lng < 8.99080753326416 AND ?lat > 39.24323867526886 AND ?lat < 39.25121498911209) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng >%2"
144,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.980937004089355 AND ?lng < 8.994884490966796 AND ?lat > 39.24330514829916 AND ?lat < 39.25128145458279) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng >%"
145,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.984606266021728 AND ?lng < 8.99855375289917 AND ?lat > 39.243089110720405 AND ?lat < 39.25106544157268) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng >%"
146,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.985378742218017 AND ?lng < 8.999326229095459 AND ?lat > 39.238485690330684 AND ?lat < 39.24646254467508) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.984799385070799 AND ?lng < 8.998746871948242 AND ?lat > 39.243138965605325 AND ?lat < 39.25111529078792) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng %3"
147,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.985936641693115 AND ?lng < 8.999884128570554 AND ?lat > 39.23464650586262 AND ?lat < 39.242623796752376) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8."
148,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98707389831543 AND ?lng < 9.001021385192871 AND ?lat > 39.23022536654346 AND ?lat < 39.238203160106984) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.984649181365966 AND ?lng < 8.998596668243408 AND ?lat > 39.23625865652874 AND ?lat < 39.2442357641087) AND  !(?lng > 8.982160091400146 AND ?lng < 8.996107578277588 AND ?lat > 39.23617555688443 AND ?lat < 39.24415267391341) AND  !(?lng > 8.98"
149,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.984370231628418 AND ?lng < 8.99831771850586 AND ?lat > 39.22985969593234 AND ?lat < 39.23783753106971) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.984649181365966 AND ?lng < 8.998596668243408 AND ?lat > 39.23625865652874 AND ?lat < 39.2442357641087) AND  !(?lng > 8.982160091400146 AND ?lng < 8.996107578277588 AND ?lat > 39.23617555688443 AND ?lat < 39.24415267391341) AND  !(?lng > 8.985"
150,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.983232975006103 AND ?lng < 8.997180461883545 AND ?lat > 39.23200382825477 AND ?lat < 39.23998141961684) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.984649181365966 AND ?lng < 8.998596668243408 AND ?lat > 39.23625865652874 AND ?lat < 39.2442357641087) AND  !(?lng > 8.98"
151,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.983190059661865 AND ?lng < 8.997137546539306 AND ?lat > 39.23333348980621 AND ?lat < 39.24131092998797) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.983812332153318 AND ?lng < 8.997759819030761 AND ?lat > 39.235926257360994 AND ?lat < 39.24390340273696) AND  !(?lng > 8.9"
152,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.982396125793457 AND ?lng < 8.996343612670898 AND ?lat > 39.235078632355396 AND ?lat < 39.24305587411077) AND  !(?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.98555040359497 AND ?lng < 8.999497890472412 AND ?lat > 39.24106164871272 AND ?lat < 39.249038210130436) AND  !(?lng > 8.986129760742187 AND ?lng < 9.000077247619629 AND ?lat > 39.23841921273334 AND ?lat < 39.24639607463708) AND  !(?lng > 8.98533582687378 AND ?lng < 8.99928331375122 AND ?lat > 39.236308516268075 AND ?lat < 39.24428561817861) AND  !(?lng > 8.985872268676757 AND ?lng < 8.9998197555542 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.98681640625 AND ?lng < 9.000763893127441 AND ?lat > 39.23501215152974 AND ?lat < 39.24298940084425) AND  !(?lng > 8.9"
